transaction_id,price,transfer_date,sale_year,sale_month,postcode,postcode_norm,property_type,old_new,duration,paon,saon,street,locality,town_city,district,county,ppd_category_type,record_status,ladcd,lat_postcode,lon_postcode,uprn,lat_rooftop,lon_rooftop,os_match_score,os_match_type,epc_current_rating,epc_current_score,epc_potential_rating,epc_potential_score,epc_floor_area_m2,build_bucket,build_bucket_confidence,build_bucket_source,uprn_addr,uprn_reshare,uprn_final,epc_match_method,uprn_lat,uprn_lon,uprn_n,epc_floor_area_m2_from_epc,epc_lodgement_date_from_epc
{F3B6C198-1C1C-6E40-E053-6C04A8C0B3B4},695000,2022-11-29,2022,11,M33 3FN,M333FN,D,N,F,2,,PENRITH AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414086,-2.310801,,,,,,,,,,,,,,100011696518,100011696518,100011696518,exact_street,53.414579,-2.3114666,100011696518,176.0,2021-10-13
{EED73E75-85E2-6AF3-E053-6C04A8C08ABA},475000,2022-10-13,2022,10,M33 4AA,M334AA,S,N,F,9,,WALTON ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.416181,-2.330752,,,,,,,,,,,,,,100011700392,100011700392,100011700392,exact_street,53.4160907,-2.330856,100011700392,97.0,2021-10-23
{FFA361DA-F6CB-8A03-E053-4804A8C01F61},800000,2023-05-19,2023,5,M33 2JH,M332JH,D,N,F,263,,NORTHENDEN ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.419874,-2.297136,,,,,,,,,,,,,,100011695364,100011695364,100011695364,exact_street,53.4198841,-2.2967296,100011695364,159.0,2022-10-26
{FFA361DA-C613-8A03-E053-4804A8C01F61},425000,2023-03-31,2023,3,M33 2GG,M332GG,D,N,F,2A,,RUTLAND LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422327,-2.293752,,,,,,,,,,,,,,100011697696,100011697696,100011697696,exact_street,53.4223274,-2.2937522,100011697696,80.0,2022-06-08
{25E9DA81-10F6-555E-E063-4704A8C066F2},307500,2023-05-24,2023,5,M33 2SX,M332SX,S,N,F,21,,LATHOM GROVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.417916,-2.300282,,,,,,,,,,,,,,100011692332,100011692332,100011692332,exact_street,53.4180879,-2.2997112,100011692332,72.0,2022-09-05
{E2D14905-677D-4C2D-E053-6B04A8C0422B},532000,2022-03-30,2022,3,M33 4AL,M334AL,S,N,F,231,,WASHWAY ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418125,-2.333084,,,,,,,,,,,,,,100011700848,100011700848,100011700848,exact_street,53.4172412,-2.3340997,100011700848,166.0,2021-09-07
{0B853950-21E1-69A5-E063-4704A8C07DAC},430000,2023-06-02,2023,6,M33 5GB,M335GB,S,N,F,3,,REDCROFT ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.430303,-2.346197,,,,,,,,,,,,,,100011697155,100011697155,100011697155,exact_street,53.429837,-2.3457266,100011697155,103.0,2022-11-15
{0B85394F-E7E1-69A5-E063-4704A8C07DAC},510000,2023-10-19,2023,10,M33 5PY,M335PY,S,N,F,2,,HAMLET DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.431787,-2.345848,,,,,,,,,,,,,,100011689904,100011689904,100011689904,exact_street,53.4315985,-2.3458011,100011689904,100.0,2023-04-19
{C8A3A576-2572-0425-E053-6C04A8C0947B},635000,2021-03-25,2021,3,M33 4AN,M334AN,S,N,F,9,,RAGLAN ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.416705,-2.332982,,,,,,,,,,,,,,100011697021,100011697021,100011697021,exact_street,53.4166694,-2.3328615,100011697021,120.0,2020-11-09
{D707E535-3592-0AD9-E053-6B04A8C067CC},440000,2021-08-26,2021,8,M33 2HN,M332HN,S,N,F,58,,LEGH ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418065,-2.301652,,,,,,,,,,,,,,100011692407,100011692407,100011692407,exact_street,53.4172209,-2.3013301,100011692407,106.0,2021-05-19
{FAC30767-161F-5E20-E053-4704A8C004EE},540000,2023-04-06,2023,4,M33 4RE,M334RE,D,N,F,19,,FOWNHOPE AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418026,-2.336243,,,,,,,,,,,,,,100011688476,100011688476,100011688476,exact_street,53.4180983,-2.3361376,100011688476,117.0,2022-11-02
{EA3278A9-DDB1-2676-E053-6B04A8C015F8},408500,2022-08-12,2022,8,M33 5PX,M335PX,S,N,F,27,,ST MARTINS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.432122,-2.345068,,,,,,,,,,,,,,100011698811,100011698811,100011698811,exact_street,53.4319939,-2.3458645,100011698811,85.0,2022-05-17
{34222872-814A-4D2B-E063-4704A8C07853},303250,2024-03-25,2024,3,M33 2TF,M332TF,S,N,L,17,,FRASER AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.416672,-2.301718,,,,,,,,,,,,,,100011688703,,100011688703,exact_street,53.4168321,-2.3021999,100011688703,74.0,2023-03-08
{1061746D-F297-3C34-E063-4804A8C0F9E7},472000,2023-12-11,2023,12,M33 2GG,M332GG,S,N,F,3,,RUTLAND LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422327,-2.293752,,,,,,,,,,,,,,100011697698,100011697698,100011697698,exact_street,53.4232559,-2.2926451,100011697698,100.0,2021-04-12
{E53EDD2D-A997-83EC-E053-6B04A8C03A59},355000,2021-06-04,2021,6,M33 2PD,M332PD,S,N,F,13,,DUNOLLIE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418560,-2.297999,,,,,,,,,,,,,,100011687057,100011687057,100011687057,exact_street,53.4188472,-2.2980013,100011687057,109.0,2021-03-02
{EA3278A9-E291-2676-E053-6B04A8C015F8},445000,2022-09-02,2022,9,M33 2PB,M332PB,S,N,F,25,,CRANSTON DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418377,-2.299247,,,,,,,,,,,,,,100011685823,100011685823,100011685823,exact_street,53.4183509,-2.2987652,100011685823,107.0,2022-03-04
{EA3278AA-2997-2676-E053-6B04A8C015F8},750000,2022-05-05,2022,5,M33 3JQ,M333JQ,D,N,L,62,,DERBYSHIRE ROAD SOUTH,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414874,-2.308460,,,,,,,,,,,,,,100011686660,100011686660,100011686660,exact_street,53.4148745,-2.3084597,100011686660,156.0,2022-02-03
{2859C1AB-DFFB-52B4-E063-4804A8C05948},670000,2024-10-16,2024,10,M33 2GG,M332GG,D,N,F,5,,RUTLAND LANE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422327,-2.293752,,,,,,,,,,,,,,100011697699,,100011697699,exact_street,53.4233102,-2.292495,100011697699,167.0,2021-07-26
{09266DDB-E573-AF90-E063-4704A8C02087},500000,2022-03-25,2022,3,M33 4AN,M334AN,D,N,F,1A,,RAGLAN ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.416705,-2.332982,,,,,,,,,,,,,,10070465642,10070465642,10070465642,exact_street,53.4170237,-2.3341132,10070465642,110.0,2022-03-07
{44F406B6-63BC-1095-E063-4704A8C048D4},945000,2024-12-16,2024,12,M33 3GW,M333GW,D,N,L,17,,ALCESTER ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413946,-2.319676,,,,,,,,,,,,,,100011680522,,100011680522,exact_street,53.413946,-2.3196762,100011680522,142.0,2024-07-30
{045A1898-941D-9A24-E063-4804A8C048EA},315000,2023-08-14,2023,8,M33 5HA,M335HA,T,N,F,23,,OAKLEA ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.428255,-2.345759,,,,,,,,,,,,,,100011695630,100011695630,100011695630,exact_street,53.4282549,-2.3457589,100011695630,75.0,2023-03-29
{CD5A9DCB-D616-310A-E053-6C04A8C00A1F},395000,2021-06-30,2021,6,M33 5GB,M335GB,S,N,F,25,,REDCROFT ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.430303,-2.346197,,,,,,,,,,,,,,100011697177,100011697177,100011697177,exact_street,53.4308965,-2.3461114,100011697177,96.0,2021-03-10
{2859C1AB-E1FA-52B4-E063-4804A8C05948},225000,2024-10-17,2024,10,M33 3GH,M333GH,F,N,L,25,,BOLLIN DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413816,-2.321044,,,,,,,,,,,,,,10070404788,,10070404788,exact_street,53.4140218,-2.3215574,10070404788,58.0,2023-06-13
{E2D14905-6DC8-4C2D-E053-6B04A8C0422B},210000,2021-12-09,2021,12,M33 3GH,M333GH,F,N,L,26,,BOLLIN DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413816,-2.321044,,,,,,,,,,,,,,10070404789,10070404789,10070404789,exact_street,53.4140218,-2.3215574,10070404789,64.0,2021-08-10
{FD226035-CB09-4CB7-E053-4804A8C00430},490000,2022-12-19,2022,12,M33 2PB,M332PB,S,N,F,22,,CRANSTON DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418377,-2.299247,,,,,,,,,,,,,,100011685820,100011685820,100011685820,exact_street,53.4180443,-2.2991542,100011685820,104.0,2022-06-10
{06C9F487-6080-9388-E063-4804A8C0BD98},613000,2023-07-21,2023,7,M33 3FW,M333FW,D,N,L,18,,KIRKBY AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414429,-2.310458,,,,,,,,,,,,,,100011692058,100011692058,100011692058,exact_street,53.4144288,-2.3104575,100011692058,149.0,2022-12-03
{2131FCF5-FE38-86E8-E063-4804A8C0372B},510000,2024-04-04,2024,4,M33 3GT,M333GT,S,N,F,2,,CONISTON AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414080,-2.313238,,,,,,,,,,,,,,100011685390,100011685390,100011685390,exact_street,53.4141265,-2.3126367,100011685390,128.0,2023-09-11
{1EAE3DF6-B8F0-9EB1-E063-4704A8C09D02},455000,2021-02-14,2021,2,M33 5PZ,M335PZ,D,N,F,48,,ST MARTINS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.432135,-2.346799,,,,,,,,,,,,,,100011698832,100011698832,100011698832,exact_street,53.4322538,-2.3461074,100011698832,107.0,2020-10-14
{38EDC0C2-E38B-0F63-E063-4704A8C00424},318400,2025-06-04,2025,6,M33 2JJ,M332JJ,S,N,F,21,,WORTHINGTON ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420643,-2.295155,,,,,,,,,,,,,,100011702218,,100011702218,exact_street,53.4205621,-2.2951845,100011702218,92.0,2025-02-05
{F87E72F9-2751-176C-E053-6B04A8C0D2BE},375000,2023-01-30,2023,1,M33 3JQ,M333JQ,S,N,L,64,,DERBYSHIRE ROAD SOUTH,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414874,-2.308460,,,,,,,,,,,,,,100011686662,100011686662,100011686662,exact_street,53.4147757,-2.3084289,100011686662,98.0,2022-06-23
{2ACACE8C-D066-295E-E063-4804A8C0B0EB},575000,2024-03-15,2024,3,M33 5PZ,M335PZ,S,N,F,50,,ST MARTINS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.432135,-2.346799,,,,,,,,,,,,,,100011698834,,100011698834,exact_street,53.4322445,-2.3462127,100011698834,152.0,2023-11-17
{237B17FE-2D9C-22AC-E063-4804A8C0EA3A},885000,2024-08-30,2024,8,M33 5DU,M335DU,S,N,F,19,,KENILWORTH ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422177,-2.343182,,,,,,,,,,,,,,100011691767,100011691767,100011691767,exact_street,53.4225379,-2.3427333,100011691767,217.0,2022-10-05
{F87E72F9-24EF-176C-E053-6B04A8C0D2BE},865000,2022-11-30,2022,11,M33 5DU,M335DU,S,N,F,19,,KENILWORTH ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422177,-2.343182,,,,,,,,,,,,,,100011691767,100011691767,100011691767,exact_street,53.4225379,-2.3427333,100011691767,217.0,2022-10-05
{C18F412A-CEA7-81A6-E053-6B04A8C0AD18},369000,2021-02-19,2021,2,M33 5PY,M335PY,S,N,F,3,,HAMLET DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.431787,-2.345848,,,,,,,,,,,,,,100011689905,100011689905,100011689905,exact_street,53.4316868,-2.3463436,100011689905,89.0,2020-09-25
{CD5A9DCB-D67C-310A-E053-6C04A8C00A1F},336500,2021-05-27,2021,5,M33 2PH,M332PH,S,N,L,2,,SUNNINGDALE AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418536,-2.296600,,,,,,,,,,,,,,100011699126,100011699126,100011699126,exact_street,53.4193089,-2.2966805,100011699126,82.0,2021-05-05
{01EB45EF-B6F2-40F3-E063-4704A8C05FDE},585000,2023-07-14,2023,7,M33 4RE,M334RE,S,N,F,34,,FOWNHOPE AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418026,-2.336243,,,,,,,,,,,,,,100011688490,100011688490,100011688490,exact_street,53.4180784,-2.3368446,100011688490,128.0,2023-02-21
{F3B6C198-1ADF-6E40-E053-6C04A8C0B3B4},465000,2022-12-12,2022,12,M33 3GH,M333GH,T,N,L,9,,BOLLIN DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413816,-2.321044,,,,,,,,,,,,,,100011682738,100011682738,100011682738,exact_street,53.4138165,-2.3210443,100011682738,118.0,2022-09-13
{DE2D0CDF-A17D-51EE-E053-6C04A8C00671},270000,2021-12-17,2021,12,M33 3GH,M333GH,T,N,L,9,,BOLLIN DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413816,-2.321044,,,,,,,,,,,,,,100011682738,100011682738,100011682738,exact_street,53.4138165,-2.3210443,100011682738,118.0,2022-09-13
{01EB45EF-BC51-40F3-E063-4704A8C05FDE},755000,2023-06-14,2023,6,M33 5FB,M335FB,D,N,F,6,,KENILWORTH ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422148,-2.343964,,,,,,,,,,,,,,100011691754,100011691754,100011691754,exact_street,53.4231741,-2.3434155,100011691754,142.0,2023-02-20
{CD5A9DCB-D121-310A-E053-6C04A8C00A1F},695000,2021-09-06,2021,9,M33 5BG,M335BG,D,N,F,45,,CECIL AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418607,-2.340460,,,,,,,,,,,,,,100011684173,100011684173,100011684173,exact_street,53.4189457,-2.3384463,100011684173,152.0,2021-01-28
{EA3278A9-DD5E-2676-E053-6B04A8C015F8},360000,2022-05-27,2022,5,M33 3GH,M333GH,T,N,L,7,,BOLLIN DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413816,-2.321044,,,,,,,,,,,,,,100011682736,100011682736,100011682736,exact_street,53.4137712,-2.3211794,100011682736,104.0,2022-01-27
{1A0C5C63-484E-7CBE-E063-4804A8C06C96},440000,2023-12-15,2023,12,M33 3SZ,M333SZ,S,N,F,21,,DERWENT DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414225,-2.326178,,,,,,,,,,,,,,100011686765,100011686765,100011686765,exact_street,53.4144842,-2.3267062,100011686765,98.0,2022-12-20
{F3B6C198-65BC-6E40-E053-6C04A8C0B3B4},445000,2022-05-06,2022,5,M33 5QA,M335QA,S,N,F,33,,ST MARTINS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.431765,-2.347263,,,,,,,,,,,,,,100011698817,100011698817,100011698817,exact_street,53.4318842,-2.3464957,100011698817,98.0,2022-02-11
{1061746D-F749-3C34-E063-4804A8C0F9E7},535000,2022-12-22,2022,12,M33 5AY,M335AY,D,N,F,18,,LANGLEY ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.420715,-2.341966,,,,,,,,,,,,,,100011692250,100011692250,100011692250,exact_street,53.4210585,-2.3414424,100011692250,96.0,2021-10-18
{C6209F5F-83CE-295E-E053-6C04A8C0DDCC},352000,2021-02-26,2021,2,M33 2ZP,M332ZP,T,N,F,45,,RIDING CLOSE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422465,-2.292519,,,,,,,,,,,,,,10070445432,10070445432,10070445432,exact_street,53.4230054,-2.2921919,10070445432,104.0,2020-10-21
{D4D42645-A373-27F6-E053-6C04A8C0A572},337000,2021-09-17,2021,9,M33 5NQ,M335NQ,S,N,L,41,,WITLEY DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.430370,-2.347853,,,,,,,,,,,,,,100011701729,100011701729,100011701729,exact_street,53.4303019,-2.3465732,100011701729,82.0,2021-04-08
{01EB45EF-BC92-40F3-E063-4704A8C05FDE},315000,2023-04-03,2023,4,M33 2PH,M332PH,S,N,L,6,,SUNNINGDALE AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418536,-2.296600,,,,,,,,,,,,,,100011699130,100011699130,100011699130,exact_street,53.4191562,-2.2966343,100011699130,86.0,2022-09-02
{1C3E72FE-1FC7-F410-E063-4804A8C0DFA6},340600,2024-01-30,2024,1,M33 2ZP,M332ZP,S,N,F,23,,RIDING CLOSE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422465,-2.292519,,,,,,,,,,,,,,10070445417,10070445417,10070445417,exact_street,53.4225011,-2.2925646,10070445417,105.0,2023-03-29
{1C3E72FE-5BB8-F410-E063-4804A8C0DFA6},530000,2023-12-18,2023,12,M33 4AQ,M334AQ,D,N,F,10,,RAGLAN ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.416166,-2.332963,,,,,,,,,,,,,,100011697022,100011697022,100011697022,exact_street,53.4162103,-2.3330986,100011697022,114.0,2023-01-08
{C6209F5F-36F9-295E-E053-6C04A8C0DDCC},387500,2021-03-25,2021,3,M33 2JR,M332JR,S,N,F,45,,WYTHENSHAWE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.421834,-2.293192,,,,,,,,,,,,,,100011702310,100011702310,100011702310,exact_street,53.4218344,-2.293192,100011702310,79.0,2020-12-22
{1061746D-F24F-3C34-E063-4804A8C0F9E7},510000,2023-09-22,2023,9,M33 3GT,M333GT,S,N,F,5,,CONISTON AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414080,-2.313238,,,,,,,,,,,,,,100011685393,100011685393,100011685393,exact_street,53.4138205,-2.3127849,100011685393,104.0,2023-04-28
{E7B085FC-712B-7E31-E053-6C04A8C0E67F},476000,2022-06-17,2022,6,M33 2PB,M332PB,S,N,F,30,,CRANSTON DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418377,-2.299247,,,,,,,,,,,,,,100011685828,100011685828,100011685828,exact_street,53.4176759,-2.2990915,100011685828,104.0,2022-02-27
{06C9F487-5EA0-9388-E063-4804A8C0BD98},405000,2023-06-30,2023,6,M33 5WP,M335WP,S,N,F,5,,LAMBERT DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.430658,-2.347660,,,,,,,,,,,,,,100011692130,100011692130,100011692130,exact_street,53.4306342,-2.3466812,100011692130,94.0,2022-03-04
{42C129E4-CC23-60A9-E063-4804A8C0C25D},395000,2025-10-15,2025,10,M33 2ZP,M332ZP,S,N,F,25,,RIDING CLOSE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422465,-2.292519,,,,,,,,,,,,,,10070445419,,10070445419,exact_street,53.4224652,-2.2925192,10070445419,103.0,2025-03-18
{F5E8B081-3CBC-3A13-E053-6C04A8C060B7},620000,2022-09-30,2022,9,M33 2ZP,M332ZP,D,N,F,1,,RIDING CLOSE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422465,-2.292519,,,,,,,,,,,,,,10070445396,10070445396,10070445396,exact_street,53.422168,-2.292788,10070445396,179.0,2021-08-15
{C8A3A576-2259-0425-E053-6C04A8C0947B},380000,2021-03-30,2021,3,M33 3GH,M333GH,T,N,L,4,,BOLLIN DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413816,-2.321044,,,,,,,,,,,,,,100011682733,100011682733,100011682733,exact_street,53.4136448,-2.321389,100011682733,120.0,2020-12-09
{1C3E72FE-5771-F410-E063-4804A8C0DFA6},565000,2024-04-04,2024,4,M33 4RF,M334RF,S,N,F,1,,FOWNHOPE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.417793,-2.336090,,,,,,,,,,,,,,100011688498,100011688498,100011688498,exact_street,53.4172008,-2.3356491,100011688498,167.0,2023-12-27
{E7B085FC-2864-7E31-E053-6C04A8C0E67F},416000,2022-01-28,2022,1,M33 2TH,M332TH,S,N,L,35,,BAMBER AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.416216,-2.300571,,,,,,,,,,,,,,100011681898,100011681898,100011681898,exact_street,53.4168539,-2.3006955,100011681898,109.0,2021-08-08
{38EDC0C2-DF08-0F63-E063-4704A8C00424},457500,2024-09-09,2024,9,M33 2PE,M332PE,S,N,F,20,,LITHERLAND ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418516,-2.297548,,,,,,,,,,,,,,100011692726,,100011692726,exact_street,53.4184438,-2.2975471,100011692726,120.0,2024-05-31
{1C3E72FE-19CB-F410-E063-4804A8C0DFA6},458000,2024-04-30,2024,4,M33 5GA,M335GA,S,N,F,47,,BUCKFAST ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.431189,-2.347363,,,,,,,,,,,,,,100011683596,100011683596,100011683596,exact_street,53.4311822,-2.346791,100011683596,69.0,2023-10-21
{DBA933F9-5894-669D-E053-6B04A8C0AD56},600000,2021-11-01,2021,11,M33 3QT,M333QT,D,N,F,43,,CUMBERLAND ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413832,-2.311747,,,,,,,,,,,,,,100011686028,100011686028,100011686028,exact_street,53.4138322,-2.3117469,100011686028,172.0,2021-07-23
{EED73E75-899A-6AF3-E053-6C04A8C08ABA},427000,2022-10-31,2022,10,M33 3JG,M333JG,S,N,L,73,,DERBYSHIRE ROAD SOUTH,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.415163,-2.307951,,,,,,,,,,,,,,100011686671,100011686671,100011686671,exact_street,53.4144897,-2.30781,100011686671,80.0,2022-02-01
{F5E8B081-3A9B-3A13-E053-6C04A8C060B7},430000,2023-01-06,2023,1,M33 5EJ,M335EJ,S,N,F,16,,FIRS ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.425650,-2.348372,,,,,,,,,,,,,,100011688264,100011688264,100011688264,exact_street,53.4268516,-2.3461238,100011688264,97.0,2022-06-14
{2F7F2B43-34AA-E08F-E063-4804A8C05A49},912500,2024-08-20,2024,8,M33 3LZ,M333LZ,D,N,F,41,,FRAMINGHAM ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413817,-2.324204,,,,,,,,,,,,,,100011688552,,100011688552,exact_street,53.4138169,-2.3242037,100011688552,208.0,2023-10-18
{D93B27B0-A974-3100-E053-6C04A8C08887},350000,2021-09-24,2021,9,M33 2PJ,M332PJ,S,N,L,5,,SUNNINGDALE AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.418016,-2.296055,,,,,,,,,,,,,,100011699129,100011699129,100011699129,exact_street,53.4191124,-2.2961675,100011699129,100.0,2021-06-11
{F3B6C198-1B36-6E40-E053-6C04A8C0B3B4},752000,2022-10-18,2022,10,M33 3GX,M333GX,D,N,F,5,,BRADGATE ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.413389,-2.319522,,,,,,,,,,,,,,100011682831,100011682831,100011682831,exact_street,53.4133891,-2.3195216,100011682831,158.0,2022-07-04
{237B17FD-F2D7-22AC-E063-4804A8C0EA3A},600000,2024-09-12,2024,9,M33 3SZ,M333SZ,S,N,F,15,,DERWENT DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414225,-2.326178,,,,,,,,,,,,,,100011686760,100011686760,100011686760,exact_street,53.4141784,-2.3267791,100011686760,114.0,2024-03-12
{D4D42645-A6BC-27F6-E053-6C04A8C0A572},685100,2021-06-29,2021,6,M33 3FN,M333FN,D,N,F,18,,PENRITH AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414086,-2.310801,,,,,,,,,,,,,,100011696534,100011696534,100011696534,exact_street,53.4137529,-2.3111596,100011696534,153.0,2021-03-08
{D4D42645-F999-27F6-E053-6C04A8C0A572},685100,2021-06-29,2021,6,M33 3FN,M333FN,D,N,L,18,,PENRITH AVENUE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414086,-2.310801,,,,,,,,,,,,,,100011696534,100011696534,100011696534,exact_street,53.4137529,-2.3111596,100011696534,153.0,2021-03-08
{C3C3F9B5-FD9A-362B-E053-6B04A8C03ACC},425000,2021-01-29,2021,1,M33 3SZ,M333SZ,S,N,F,13,,DERWENT DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.414225,-2.326178,,,,,,,,,,,,,,100011686758,100011686758,100011686758,exact_street,53.4141336,-2.3267336,100011686758,94.0,2020-09-24
{E7B085FC-7749-7E31-E053-6C04A8C0E67F},468000,2022-03-23,2022,3,M33 5FE,M335FE,S,N,F,3,,BARWELL ROAD,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.425279,-2.345976,,,,,,,,,,,,,,100011682120,100011682120,100011682120,exact_street,53.4260879,-2.3459972,100011682120,111.0,2021-07-14
{25E9DA80-C4E0-555E-E063-4704A8C066F2},480000,2024-06-17,2024,6,M33 5WP,M335WP,S,N,F,11,,LAMBERT DRIVE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.430658,-2.347660,,,,,,,,,,,,,,100011692136,100011692136,100011692136,exact_street,53.4306509,-2.3471178,100011692136,115.0,2022-10-02
{CD5A9DCB-D711-310A-E053-6C04A8C00A1F},167000,2021-04-09,2021,4,M33 2ZQ,M332ZQ,F,N,L,53,APARTMENT 1,RIDING CLOSE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422737,-2.291784,,,,,,,,,,,,,,10070445442,10070445439,10070445439,exact_street,53.4227367,-2.2917838,10070445442,65.0,2025-11-27
{E53EDD2D-B038-83EC-E053-6B04A8C03A59},172500,2022-06-17,2022,6,M33 2ZQ,M332ZQ,F,N,L,53,APARTMENT 2,RIDING CLOSE,,SALE,TRAFFORD,GREATER MANCHESTER,A,A,E08000009,53.422737,-2.291784,,,,,,,,,,,,,,10070445442,10070445440,10070445440,exact_street,53.4227367,-2.2917838,10070445442,65.0,2025-11-27
